temp_supply,temp_return,flow,power,temp_outdoor,humidity_outdoor,cooling_load,cop,timestamp
7.246661251800449,12.328317403408139,100.0107358398671,191.9889518622156,25.583170201301176,56.00839810267633,2134.5247182313838,11.117955994484852,2025-01-01 00:00:00
7.199478224815911,12.37761560744751,102.84150936606561,203.8350895560748,25.586924974621027,63.077662076352304,2236.6153493656648,10.972670869557886,2025-01-01 00:05:00
7.146925364053188,12.52746481522745,98.87239635120014,199.53643834480505,27.14822319187456,64.2833294319459,2234.344682639036,11.197677482736362,2025-01-01 00:10:00
7.50227729172596,12.479538169443094,108.63168228744648,199.34737347260602,24.948097483871106,56.54792222170697,2270.8905337855995,11.391625052424688,2025-01-01 00:15:00
7.33122208137363,12.308839978641556,97.30879625993445,208.22894654593037,23.699375746576777,57.3426930791325,2034.3372244652016,9.769713856841104,2025-01-01 00:20:00
6.953236980868586,11.927430315343212,103.73474027326887,209.2109519664879,26.461239557474517,59.2041668208991,2167.1859452071526,10.358855140405362,2025-01-01 00:25:00
7.055840163090079,12.156447440764747,104.91928413998723,202.8989555731968,24.839443764734384,62.81889167741183,2247.638669861908,11.077625626569878,2025-01-01 00:30:00
7.456153244688032,12.527001397169506,104.92711590463473,206.40534976006205,26.263775125620214,61.445749029161114,2234.691781686952,10.826714444585335,2025-01-01 00:35:00
7.286924449825313,12.45275902907616,104.42161059784388,203.48990406841205,27.81233201208127,62.33760793648724,2265.584020759117,11.133643367375324,2025-01-01 00:40:00
7.42106963126623,12.279494918031538,102.47773307445055,202.08768955809518,24.25514415996813,65.25339958193506,2091.0977207370443,10.347477005203258,2025-01-01 00:45:00
7.039948041821961,12.014294101695903,103.79728080265949,211.6768373146609,24.97793517509895,61.61676727521994,2168.559098102621,10.244668833931152,2025-01-01 00:50:00
7.592584792545893,12.964877720790042,106.99694286769542,208.72575474161647,27.383138046314244,59.9635576070275,2414.239461949826,11.566562377213273,2025-01-01 00:55:00
6.986600539888618,11.90294672264675,103.05579785902668,218.95294470770327,27.402128213699058,62.90936139898966,2127.9635093443417,9.718816580362141,2025-01-01 01:00:00
7.516503201513843,12.65852917720931,105.28794273999942,214.78047887036462,25.62111764909396,64.84611353379817,2273.852013285779,10.586865367118449,2025-01-01 01:05:00
7.467699555508487,12.569564322254275,102.96449814601995,217.22528384105362,26.866057066129137,61.98968966475669,2206.305970330733,10.1567641267078,2025-01-01 01:10:00
6.888453523264808,12.114567924064175,105.98453652859989,220.09692480188716,27.878371543372158,63.4209308016959,2326.3267129794826,10.569555731291782,2025-01-01 01:15:00
7.910873689159288,13.184555319549734,109.06842005764878,221.79587766393664,26.103036815782847,65.82651581994331,2415.806917917671,10.89202803659896,2025-01-01 01:20:00
6.9766939569626185,11.999409431305283,107.77263018336546,222.45788651677293,27.89589207106337,63.94137422775103,2273.507280796916,10.21994462140814,2025-01-01 01:25:00
7.262807038030269,12.30549140201823,107.74384143764152,223.60669356731367,29.039191654887794,66.22228168197041,2281.9363750410907,10.205134464609154,2025-01-01 01:30:00
7.371515978490674,12.928692543939366,108.7512763477618,228.9350819786613,26.766866944362224,64.18912377559987,2538.2701864061496,11.087292364578436,2025-01-01 01:35:00
7.846037078321171,13.174887090807692,110.34991450314888,213.48105285780437,27.979227562455367,65.05945431932287,2469.7602017675645,11.568990168943117,2025-01-01 01:40:00
6.72515209085707,11.992926677688786,112.18041259487708,217.18407721954827,27.586983677570856,68.46822906792659,2481.952731751878,11.427876129440685,2025-01-01 01:45:00
7.367476162219795,12.756502342534292,107.50566887655788,223.04813212885705,27.024026287568713,61.783322967495145,2433.2736292535656,10.909186308934611,2025-01-01 01:50:00
7.938078430594164,13.383184086118685,109.21677582174232,227.72401804122316,27.872879641507907,60.53766310707366,2497.7269115615163,10.9682190444636,2025-01-01 01:55:00
7.679597344558275,12.980997133911409,108.95793414500665,224.37411878244387,26.576205424298898,63.59928150476966,2426.044190323702,10.812495681268956,2025-01-01 02:00:00
7.56654789120196,12.575409152270236,110.3387015820833,225.7741847940219,28.631364710628528,62.193551939583806,2321.219241394494,10.281154346818644,2025-01-01 02:05:00
7.460924663935828,12.514307119450308,110.23662269760631,237.28524086023816,29.779033137787803,69.49185418957504,2339.6848234000627,9.860220614303378,2025-01-01 02:10:00
7.685050391809649,13.149403719558617,112.82576964016248,245.05811570033384,26.27209802177052,65.236608044066,2589.3834531140533,10.566405628779288,2025-01-01 02:15:00
7.920638692818429,13.237546707632152,115.29191538383067,231.68643065574102,30.000115715540897,71.14142487080038,2574.5853375795627,11.112369983398363,2025-01-01 02:20:00
8.132466033975568,13.615819350513634,111.0919278635629,223.9404896330504,28.12695512956141,65.0060299820577,2558.456422583356,11.424715676810616,2025-01-01 02:25:00
7.515562766246133,12.602236024921151,110.94993932162222,224.13491140709183,27.80791436766517,64.40298799246504,2370.337575475429,10.575494734821705,2025-01-01 02:30:00
7.9155989696817155,13.145172482710947,112.02627351660892,242.6420966511655,26.679711343962147,67.87480093208501,2460.56845753247,10.140731931895177,2025-01-01 02:35:00
7.912524177674215,13.169158295614828,108.94246866028017,224.60626805591002,26.762357432309393,69.33833190040062,2405.21693013968,10.708592199844405,2025-01-01 02:40:00
7.483704331720475,12.638575556605396,113.03570033466437,233.1755251248485,29.481749480868938,64.04444801315368,2447.27481196748,10.495418893801753,2025-01-01 02:45:00
7.519614613494233,12.625837637286773,121.76454846299917,231.77570181047358,28.25598024441243,71.8449077537266,2611.37915154257,11.266837425770944,2025-01-01 02:50:00
8.042566503703187,13.213463374441922,111.86544966789148,232.47515577376234,28.534003969126267,71.51035139341013,2429.467755252223,10.45044038003143,2025-01-01 02:55:00
8.252393190670977,13.292136191582397,122.91566406434603,236.3612973059402,28.02696837760029,67.58213969932585,2601.7461022168027,11.0074962858626,2025-01-01 03:00:00
7.5860155181293045,13.019568465973524,113.80816737876005,237.1792221513247,29.189047049717697,66.9239004677232,2597.207354068362,10.950399999251603,2025-01-01 03:05:00
8.101837406826403,13.6959144637445,116.9097823861472,245.8627888325235,29.200342877798896,67.43433415000584,2746.809791777661,11.172124927163049,2025-01-01 03:10:00
8.197298870854219,13.342484096292262,119.31817693708369,238.11221557529367,28.398766256780792,70.41625051537964,2578.4393086321184,10.828672953222712,2025-01-01 03:15:00
8.004718749349905,13.387233225823358,115.46057149094842,232.9031941650418,31.000672375161365,73.60378871820542,2610.1664295500977,11.207087300401986,2025-01-01 03:20:00
7.893445693370046,13.122297532095644,111.02807642256957,232.4479123430627,30.168353491470846,63.52430867679083,2438.30731851974,10.489693342227644,2025-01-01 03:25:00
8.130369493872449,13.34534675593266,120.2756471431124,245.07077654585723,30.430236898888282,72.26401522036757,2634.386013129815,10.749490617608883,2025-01-01 03:30:00
7.5371924477581045,12.716185211015938,117.38352986355794,242.86270935574947,30.237485281097502,69.30222911096064,2553.2994970939108,10.513345189416436,2025-01-01 03:35:00
7.533405299462473,13.007118539091387,117.45319456036036,241.77247549371455,30.135137299776634,66.23273780390817,2700.201445627372,11.16835752338388,2025-01-01 03:40:00
7.810765962576301,12.963147228054783,118.51477621047867,239.9058141622716,30.161423908148862,68.8460883278991,2564.65991304283,10.690278274406893,2025-01-01 03:45:00
7.665570989628449,12.92423636187861,118.04159759666882,239.16484742609225,29.6192346635811,67.53001091835655,2607.1132994200984,10.900905076469316,2025-01-01 03:50:00
7.59733268616897,13.1096303851014,122.6925928417237,244.54112851628034,28.486117430881187,70.12764292907153,2840.536008229446,11.615780238947973,2025-01-01 03:55:00
7.95364591038987,13.258225583932646,121.02625057176652,240.6185196791028,28.598322465141297,64.66506727678414,2696.3722327419673,11.206004576613399,2025-01-01 04:00:00
8.303039000983848,13.711682397864848,119.01078909352293,236.56874781373938,31.480564889331117,71.61113616083821,2703.4850580707766,11.42790450156732,2025-01-01 04:05:00
7.9165334631769495,13.354037895015228,124.62397152457193,244.3866649651392,27.52820113948337,62.77054330247468,2846.102269408219,11.64589839553727,2025-01-01 04:10:00
7.83019568677875,13.43035939364162,117.33524719630714,246.87378376209648,30.564110454713134,64.03204352975011,2759.8056901150785,11.17901483121677,2025-01-01 04:15:00
8.19415530780649,13.545286215,119.58749859886696,262.4604510393058,30.1427437779004,67.24048760782959,2687.6991114387024,10.24039660373896,2025-01-01 04:20:00
8.078471189786068,13.68602357708151,120.76288690525335,245.71689161877595,30.87114006004113,71.06804733908837,2844.1737020014207,11.575002773574436,2025-01-01 04:25:00
7.97362257146608,13.015115836476419,118.46013249334747,238.1979212274745,29.000390131415976,73.16443655512738,2508.3070325772637,10.530348122483732,2025-01-01 04:30:00
7.408498284497225,12.634286579097346,118.02582468130825,239.86865615270284,30.591624699562953,66.76028392927022,2590.467486936448,10.799524741937645,2025-01-01 04:35:00
8.476355159291598,13.949523542827247,112.9942864734003,251.17442589982005,29.33201401981862,76.3024531823024,2597.4343762348144,10.341157810671342,2025-01-01 04:40:00
8.652204588063373,14.20671445121911,118.49210788470613,238.28289363876277,29.9705643349346,68.53679954131724,2764.2954441971983,11.600897580116994,2025-01-01 04:45:00
7.951425102471683,13.477754109717086,120.93337233721971,251.33886445439708,32.7339085348147,67.20224331681767,2806.9339346629818,11.167926380013832,2025-01-01 04:50:00
7.956630636432795,13.540750176886947,128.24101644499407,252.6105860311,30.51850224575219,70.85702865608377,3007.6752964364136,11.906370764945398,2025-01-01 04:55:00
8.211688760204163,13.749315695571722,118.69066124370447,246.76137254536818,30.02975897485234,67.68684687780443,2760.511331254842,11.186966998845453,2025-01-01 05:00:00
8.543541472499628,14.259449277058067,120.82904898115225,253.14879949214495,31.934893967967042,70.944809887805,2900.720357172717,11.458558614506583,2025-01-01 05:05:00
8.241929174677276,13.709246557445933,121.32619815475476,254.6809039849156,30.657378822149884,66.17719744668945,2785.9810950582464,10.939104783542218,2025-01-01 05:10:00
7.920158499449075,13.581145944108334,120.08273133489965,251.46100034053478,30.46059320773727,71.40909310362305,2855.1047045104833,11.354065642958666,2025-01-01 05:15:00
7.473851365404144,12.746276375243642,125.70881675103888,254.61997130761097,29.90407242193362,76.59310540807985,2783.7192994611332,10.93283957721475,2025-01-01 05:20:00
8.173560376521028,13.539939530816136,116.41044868359285,252.0455824408696,29.767776565170657,71.39803103981663,2623.750941662647,10.409827128305986,2025-01-01 05:25:00
8.193388665203615,13.415756461040186,119.27691451318184,248.97519465024183,30.396090129618766,66.83021409868981,2616.213251989648,10.507927328523154,2025-01-01 05:30:00
7.893689523387332,13.276449099425939,122.95246210945348,251.67873556127248,29.157368311299685,73.2481898729037,2779.658879832176,11.04447252420121,2025-01-01 05:35:00
8.831073642214706,14.346744550855629,122.78288754617476,261.2721984832973,31.459535043883434,73.9706132977937,2844.366003852937,10.886600336218981,2025-01-01 05:40:00
8.011690705863977,13.552410248263882,124.87273839186227,260.91100913167156,32.0684918698883,69.31953203878561,2905.9162520672853,11.1375762246996,2025-01-01 05:45:00
8.161280063941135,13.578388366300798,125.04430814640294,254.8898504040281,31.429501038525764,72.30633208811024,2844.989951255338,11.161644713376072,2025-01-01 05:50:00
